ablation,link_features,fold,best_val_bacc,loss,accuracy,balanced_accuracy,f1_macro,f1_weighted,f1_hc,f1_ad,auroc,auroc_macro,kappa,sensitivity_AD,specificity_AD
audio_only,both,3,0.9615384615384616,0.22024519741535187,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9931818181818182,0.9931818181818182,0.9049773755656109,0.9090909086776859,0.9999999995
audio_only,both,4,1.0,0.24731814364592233,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9931818181818182,0.9931818181818182,0.9523809523809523,0.9545454541115702,0.9999999995
text_only,both,0,1.0,0.2760801985859871,0.9285714285714286,0.9295454545454545,0.9285309132161089,0.9286119439267483,0.926829268292683,0.9302325581395349,0.9840909090909091,0.9840909090909091,0.8571428571428572,0.9090909086776859,0.9499999995249999
text_only,both,1,1.0,0.6239387591679891,0.9523809523809523,0.9522727272727273,0.9522727272727273,0.9523809523809523,0.95,0.9545454545454546,0.9931818181818182,0.9931818181818182,0.9045454545454545,0.9545454541115702,0.9499999995249999
text_only,both,2,0.9615384615384616,0.4628634105126063,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9840909090909091,0.9840909090909091,0.9523809523809523,0.9545454541115702,0.9999999995
text_only,both,3,0.9615384615384616,0.2142815055946509,0.9523809523809523,0.9522727272727273,0.9522727272727273,0.9523809523809523,0.95,0.9545454545454546,0.9681818181818181,0.9681818181818181,0.9045454545454545,0.9545454541115702,0.9499999995249999
text_only,both,4,1.0,0.6420893371105194,0.8809523809523809,0.8772727272727273,0.8792409430707303,0.8799255182233905,0.8648648648648649,0.8936170212765957,0.9840909090909091,0.9840909090909091,0.7597254004576659,0.9545454541115702,0.7999999996
multimodal_no_kd,both,0,1.0,0.6014516154925028,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9818181818181818,0.9818181818181818,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_no_kd,both,1,1.0,0.33635913332303363,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9977272727272728,0.9977272727272728,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_no_kd,both,2,0.9615384615384616,0.6110112468401591,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.975,0.975,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_no_kd,both,3,0.9615384615384616,0.18990609049797058,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9886363636363636,0.9886363636363636,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_no_kd,both,4,1.0,0.6488504906495413,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9795454545454546,0.9795454545454546,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_kd,both,0,1.0,0.46618562440077466,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9863636363636363,0.9863636363636363,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_kd,both,1,1.0,0.25335731108983356,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9977272727272727,0.9977272727272727,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_kd,both,2,0.9615384615384616,0.47622524698575336,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9818181818181818,0.9818181818181818,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_kd,both,3,0.9615384615384616,0.12494705617427826,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9886363636363636,0.9886363636363636,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_kd,both,4,1.0,0.508298859000206,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9795454545454546,0.9795454545454546,0.9523809523809523,0.9545454541115702,0.9999999995
