ablation,link_features,fold,best_val_bacc,loss,accuracy,balanced_accuracy,f1_macro,f1_weighted,f1_hc,f1_ad,auroc,auroc_macro,kappa,sensitivity_AD,specificity_AD
text_only,clinical,0,1.0,0.6664042174816132,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9659090909090909,0.9659090909090909,0.9523809523809523,0.9545454541115702,0.9999999995
text_only,clinical,1,1.0,0.6222526431083679,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9681818181818183,0.9681818181818183,0.9523809523809523,0.9545454541115702,0.9999999995
text_only,clinical,2,0.9615384615384616,0.6264920433362325,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9659090909090909,0.9659090909090909,0.9049773755656109,0.9090909086776859,0.9999999995
text_only,clinical,3,0.842948717948718,0.4289172987143199,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9545454545454546,0.9545454545454546,0.9523809523809523,0.9545454541115702,0.9999999995
text_only,clinical,4,0.9615384615384616,0.1965941016872724,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9681818181818181,0.9681818181818181,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_no_kd,clinical,0,1.0,0.2464180588722229,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9613636363636364,0.9613636363636364,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_no_kd,clinical,1,1.0,0.5873812337716421,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9795454545454546,0.9795454545454546,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_no_kd,clinical,2,0.9615384615384616,0.6291539470354716,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9863636363636363,0.9863636363636363,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_no_kd,clinical,3,0.8814102564102564,0.22303749496738115,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9590909090909091,0.9590909090909091,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_no_kd,clinical,4,0.9615384615384616,0.22515798856814703,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9840909090909091,0.9840909090909091,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_kd,clinical,0,1.0,0.29719893137613934,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9670454545454547,0.9670454545454547,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_kd,clinical,1,1.0,0.47249731918176013,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9795454545454546,0.9795454545454546,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_kd,clinical,2,0.9615384615384616,0.4910147587458293,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9840909090909091,0.9840909090909091,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_kd,clinical,3,0.8814102564102564,0.144597377628088,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9840909090909091,0.9840909090909091,0.9049773755656109,0.9090909086776859,0.9999999995
multimodal_kd,clinical,4,0.9615384615384616,0.16126366704702377,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9795454545454545,0.9795454545454545,0.9049773755656109,0.9090909086776859,0.9999999995
clinical_only,both,0,1.0,0.4709927787383397,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9590909090909091,0.9590909090909091,0.9523809523809523,0.9545454541115702,0.9999999995
clinical_only,both,1,1.0,0.5980087121327718,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9681818181818181,0.9681818181818181,0.9523809523809523,0.9545454541115702,0.9999999995
clinical_only,both,2,0.9615384615384616,0.66336922844251,0.9285714285714286,0.9318181818181819,0.9285309132161089,0.9284498825054697,0.9302325581395349,0.926829268292683,0.990909090909091,0.990909090909091,0.8577878103837472,0.8636363632438017,0.9999999995
clinical_only,both,3,0.8846153846153846,0.6264282067616781,0.9047619047619048,0.9090909090909092,0.9045454545454545,0.9043290043290044,0.9090909090909091,0.9,0.95,0.95,0.8108108108108107,0.8181818178099173,0.9999999995
clinical_only,both,4,0.9230769230769231,0.3951880137125651,0.9285714285714286,0.9318181818181819,0.9285309132161089,0.9284498825054697,0.9302325581395349,0.926829268292683,0.9613636363636364,0.9613636363636364,0.8577878103837472,0.8636363632438017,0.9999999995
audio_only,both,0,1.0,0.29154013593991596,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9636363636363636,0.9636363636363636,0.9523809523809523,0.9545454541115702,0.9999999995
audio_only,both,1,1.0,0.6449188192685446,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9727272727272728,0.9727272727272728,0.9523809523809523,0.9545454541115702,0.9999999995
audio_only,both,2,0.9615384615384616,0.6343192954858144,0.9285714285714286,0.9318181818181819,0.9285309132161089,0.9284498825054697,0.9302325581395349,0.926829268292683,0.990909090909091,0.990909090909091,0.8577878103837472,0.8636363632438017,0.9999999995
audio_only,both,3,0.8846153846153846,0.63876011967659,0.9047619047619048,0.9090909090909092,0.9045454545454545,0.9043290043290044,0.9090909090909091,0.9,0.9568181818181819,0.9568181818181819,0.8108108108108107,0.8181818178099173,0.9999999995
audio_only,both,4,0.9615384615384616,0.23508256177107492,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9931818181818182,0.9931818181818182,0.9049773755656109,0.9090909086776859,0.9999999995
